Budget Case,Simulation Label,Strategy Targets,Target TF_EQ,Target MR_EQ,Target MR_FX,Target Sum,Screen Exposure Factor,Screen Daily Cutoff,Raw Equity End,Raw CAGR,Raw Sharpe,Raw Calmar,Raw Max DD %,Raw WorstDayDD,Raw Count Breach -5%,Raw Avg Gross Exposure %,Raw Max Gross Exposure %,P(Pass Challenge),P(Pass Verification | Challenge),P(Reach Payout | Verification),P(Reach Payout Overall),Median Days Challenge,Median Days Verification,Median Days Payout,Fail MaxDailyLoss %,Fail MaxLoss %,Fail HorizonEnded %,Avg Cutoff Hits / Sim,Mean Total Days To Payout,Median Total Days To Payout,P25 Total Days To Payout,P75 Total Days To Payout,P90 Total Days To Payout,Budget Speed Rank Score,Dropped Strategy,Drop Mode,Full Payout Overall,Delta Payout Overall vs Full,Full Mean Total Days To Payout,Delta Mean Total Days vs Full,Full Raw Sharpe,Delta Raw Sharpe vs Full
old_anchor_1p125_0p875_8p000,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 8.0, ""TF_EQ"": 1.125}",1.125,0.0,8.0,9.125,0.75,-0.04,542866.6235962247,0.18573450642955858,1.2840996232625037,1.0908152692309872,-17.027127476909943,-0.08407567873928698,6,134.00111318111948,924.3465247779401,0.9626,0.9663411593600665,0.9890346162115674,0.92,165.0,69.0,15.0,0.0,0.0766,0.0034,0.3364,334.5841304347826,293.0,203.0,428.0,579.0,0.9235756739130435,MR_EQ,drop_no_renorm,0.9278,-0.007799999999999918,281.7990946324639,52.7850358023187,1.433600596260109,-0.14950097299760534
old_anchor_1p125_0p875_8p000,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.767123287671232, ""TF_EQ"": 1.2328767123287672}",1.2328767123287672,0.0,8.767123287671232,10.0,0.75,-0.04,674186.5527755852,0.20422769743576663,1.2853377312689005,1.1015151028991286,-18.540617091699453,-0.0921251079986796,9,146.69467015037196,1014.2747580930951,0.9216,0.9481336805555556,0.9821469443808651,0.8582,141.0,62.0,15.0,0.0434,0.0976,0.0008,0.3654,297.7259380097879,260.0,179.0,379.5,520.0,0.7840311549755301,MR_EQ,drop_renorm_to_total,0.9278,-0.0696,281.7990946324639,15.926843377324019,1.433600596260109,-0.14826286499120855
old_anchor_1p125_0p875_8p000,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 0.875, ""TF_EQ"": 1.125}",1.125,0.875,0.0,2.0,0.75,-0.04,246780.56989373578,0.1208027739952291,0.9577113358344886,0.7581889859787025,-15.93306896159824,-0.061845901992960514,1,73.18529117905142,205.20051438073267,0.948,0.9428270042194092,0.9809800850302081,0.8768,236.0,105.0,29.0,0.0,0.0938,0.0294,0.1146,474.132299270073,432.0,304.75,605.0,783.7000000000003,0.4733232518248176,MR_FX,drop_no_renorm,0.9278,-0.050999999999999934,281.7990946324639,192.33320463760913,1.433600596260109,-0.4758892604256204
old_anchor_1p125_0p875_8p000,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 4.375, ""TF_EQ"": 5.625}",5.625,4.375,0.0,10.0,0.75,-0.04,34685079.22214794,0.5957349302877972,1.0114704264756134,0.9066337741687156,-65.70844229071669,-0.24410760466404277,404,343.7676374990244,1310.4353491695736,0.3794,0.3916710595677385,0.5518169582772544,0.082,37.0,31.0,21.0,0.7156,0.2024,0.0,2.1526,99.6780487804878,97.0,78.25,116.0,133.0,-1.7403211219512194,MR_FX,drop_renorm_to_total,0.9278,-0.8458,281.7990946324639,-182.12104585197608,1.433600596260109,-0.4221301697844957
old_anchor_1p125_0p875_8p000,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 0.875, ""MR_FX"": 8.0}",0.0,0.875,8.0,8.875,0.75,-0.04,337266.5498528786,0.14609418638283223,1.3298682354439397,1.0048770332452859,-14.538513823031252,-0.08407567873928691,5,84.74874997651004,899.6418006778179,0.9832,0.9755899104963385,0.9956213511259383,0.955,232.0,103.0,15.0,0.0,0.0302,0.0148,0.3428,440.51204188481677,401.0,287.0,556.0,728.6000000000004,0.775091895287958,TF_EQ,drop_no_renorm,0.9278,0.027200000000000002,281.7990946324639,158.71294725235288,1.433600596260109,-0.10373236081616932
old_anchor_1p125_0p875_8p000,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 0.9859154929577464, ""MR_FX"": 9.014084507042254}",0.0,0.9859154929577464,9.014084507042254,10.0,0.75,-0.04,426313.4300702899,0.1654383040123515,1.330371504021402,1.0163797154450065,-16.27721426336385,-0.09471600353846453,5,95.51455626220198,1015.5792917548436,0.905,0.9480662983425414,0.9864801864801864,0.8464,195.0,86.0,15.0,0.1032,0.0462,0.0042,0.478,381.8960302457467,341.0,244.0,479.0,645.9000000000001,0.48067992438563323,TF_EQ,drop_renorm_to_total,0.9278,-0.08139999999999992,281.7990946324639,100.09693561328282,1.433600596260109,-0.10322909223870713
slightly_more_tf_1p50_1p00_7p50,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.5, ""TF_EQ"": 1.5}",1.5,0.0,7.5,9.0,0.75,-0.04,686369.5330321622,0.20576932539338655,1.209179695074574,1.1122649305436214,-18.500028162608384,-0.0925918939955586,7,149.21392920939581,915.9396342412697,0.9176,0.9306887532693985,0.9651053864168618,0.8242,134.0,56.5,15.0,0.0564,0.1186,0.0008,0.345,284.2625576316428,248.0,168.0,363.0,497.0,0.7028936059208931,MR_EQ,drop_no_renorm,0.8368,-0.012599999999999945,238.66778202676863,45.594775604874144,1.3602292297924823,-0.15104953471790838
slightly_more_tf_1p50_1p00_7p50,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.333333333333334, ""TF_EQ"": 1.6666666666666665}",1.6666666666666665,0.0,8.333333333333334,10.0,0.75,-0.04,900366.574260833,0.22937314949095522,1.2112810948173354,1.1259609867245284,-20.37132300278113,-0.10195358338519203,13,165.4792869505573,1019.7697769979076,0.8984,0.9125111308993766,0.9565747743352037,0.7842,116.0,48.0,15.0,0.0614,0.154,0.0004,0.4888,249.60265238459576,216.0,147.0,319.0,437.0,0.6627053690385105,MR_EQ,drop_renorm_to_total,0.8368,-0.05259999999999998,238.66778202676863,10.934870357827123,1.3602292297924823,-0.14894813497514692
slightly_more_tf_1p50_1p00_7p50,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.0, ""TF_EQ"": 1.5}",1.5,1.0,0.0,2.5,0.75,-0.04,365957.5847959787,0.15279805368189603,0.9464037965787256,0.7234058968854997,-21.122035960688446,-0.0801766650687915,5,94.71307584276339,260.1285682377853,0.9126,0.9250493096646942,0.9670694148306088,0.8164,171.0,80.0,29.0,0.0046,0.1742,0.0048,0.2678,371.9137677609015,329.0,227.0,475.0,628.9000000000001,0.5169375805977462,MR_FX,drop_no_renorm,0.8368,-0.020399999999999974,238.66778202676863,133.2459857341329,1.3602292297924823,-0.41382543321375664
slightly_more_tf_1p50_1p00_7p50,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 4.0, ""TF_EQ"": 6.0}",6.0,4.0,0.0,10.0,0.75,-0.04,33325729.832560506,0.5911840421997729,0.9956829306922398,0.8606425415145569,-68.69100859915763,-0.24478730218088313,414,355.59451487679814,1314.75552887999,0.3568,0.367152466367713,0.5312977099236641,0.0696,38.0,31.0,21.0,0.7274,0.203,0.0,2.193,100.33908045977012,96.0,79.0,116.0,133.0,-1.7913777011494254,MR_FX,drop_renorm_to_total,0.8368,-0.7672,238.66778202676863,-138.32870156699852,1.3602292297924823,-0.3645462991002425
slightly_more_tf_1p50_1p00_7p50,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.0, ""MR_FX"": 7.5}",0.0,1.0,7.5,8.5,0.75,-0.04,336209.7424240075,0.14583727108947553,1.3264724187425527,0.9860511222090687,-14.790031450170005,-0.07882798669257285,5,81.88719700645073,860.8339001176388,0.9858,0.9791032663826333,0.9964774140074596,0.9618,228.0,104.0,15.0,0.0,0.0278,0.0104,0.23,433.89602828030775,394.0,284.0,544.0,718.0,0.8087599292992305,TF_EQ,drop_no_renorm,0.8368,0.125,238.66778202676863,195.2282462535391,1.3602292297924823,-0.03375681104992956
slightly_more_tf_1p50_1p00_7p50,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.1764705882352942, ""MR_FX"": 8.823529411764707}",0.0,1.1764705882352942,8.823529411764707,10.0,0.75,-0.04,465663.36745108175,0.172811850575608,1.3272467535151602,1.001632156987254,-17.253025411584012,-0.09271689061741367,5,96.37138852607711,1015.2257587742721,0.9202,0.9521843077591828,0.9856197215247661,0.8636,187.0,85.0,15.0,0.0772,0.0554,0.0038,0.3668,368.1785548865215,329.0,236.25,460.0,613.3000000000002,0.5932856127836963,TF_EQ,drop_renorm_to_total,0.8368,0.026800000000000046,238.66778202676863,129.51077285975288,1.3602292297924823,-0.03298247627732209
tf_accel_1p75_1p00_7p25,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.25, ""TF_EQ"": 1.75}",1.75,0.0,7.25,9.0,0.75,-0.04,807171.9354416094,0.21981472019724535,1.162837668982494,1.1044752908482838,-19.902185410451178,-0.10392725578754541,15,159.96331223241975,918.6502931488415,0.9112,0.9321773485513608,0.9719802213327055,0.8256,117.0,49.0,15.0,0.0052,0.169,0.0002,0.4416,255.95227713178295,223.0,149.0,327.0,446.0,0.8275033071705427,MR_EQ,drop_no_renorm,0.8104,0.015199999999999991,216.82650542941758,39.12577170236537,1.309753900500452,-0.14691623151795796
tf_accel_1p75_1p00_7p25,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.055555555555555, ""TF_EQ"": 1.9444444444444444}",1.9444444444444444,0.0,8.055555555555555,10.0,0.75,-0.04,1073076.5635535186,0.24488124334410055,1.165260468614343,1.118236495928765,-21.898877762946867,-0.11421827141116438,24,177.32123072706503,1023.1413475287926,0.8896,0.91681654676259,0.9641981363413438,0.7864,101.0,43.0,15.0,0.007,0.2066,0.0,0.5536,225.20193285859614,196.0,131.0,289.0,399.9000000000001,0.7836591678535098,MR_EQ,drop_renorm_to_total,0.8104,-0.02400000000000002,216.82650542941758,8.375427429178558,1.309753900500452,-0.14449343188610886
tf_accel_1p75_1p00_7p25,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.0, ""TF_EQ"": 1.75}",1.75,1.0,0.0,2.75,0.75,-0.04,448231.3630925125,0.16961968873933664,0.9318551798532758,0.6910918388692324,-24.54372620242038,-0.09184353464224468,12,107.7748766066055,288.2904778347985,0.8346,0.8662832494608196,0.9286307053941909,0.6714,136.0,71.0,28.0,0.1116,0.2156,0.0014,0.3678,315.1340482573726,277.0,194.0,395.0,535.0,0.11248687935656844,MR_FX,drop_no_renorm,0.8104,-0.139,216.82650542941758,98.30754282795505,1.309753900500452,-0.3778987206471761
tf_accel_1p75_1p00_7p25,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.6363636363636367, ""TF_EQ"": 6.363636363636363}",6.363636363636363,3.6363636363636367,0.0,10.0,0.75,-0.04,31648698.899516296,0.5853259091412979,0.9781762507386214,0.8197083021313439,-71.40660984149818,-0.25035988454804253,445,366.9429959906615,1319.2737572069254,0.3324,0.33393501805054154,0.4954954954954955,0.055,36.0,29.0,21.0,0.767,0.178,0.0,2.016,95.17454545454545,93.0,77.0,111.0,128.2,-1.8600963636363637,MR_FX,drop_renorm_to_total,0.8104,-0.7554,216.82650542941758,-121.65195997487213,1.309753900500452,-0.3315776497618306
tf_accel_1p75_1p00_7p25,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.0, ""MR_FX"": 7.25}",0.0,1.0,7.25,8.25,0.75,-0.04,322713.75844695675,0.1424886785516739,1.3245457689253761,0.9807478428891016,-14.528574249210546,-0.07620378877549126,4,79.60640444488122,835.1314557082075,0.961,0.9775234131113424,0.9959548648073239,0.9356,231.0,107.0,15.0,0.024,0.0286,0.0118,0.2312,438.97263787943564,400.0,291.0,549.0,717.3000000000002,0.6948564053014109,TF_EQ,drop_no_renorm,0.8104,0.12519999999999998,216.82650542941758,222.14613245001806,1.309753900500452,0.014791868424924193
tf_accel_1p75_1p00_7p25,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.2121212121212122, ""MR_FX"": 8.787878787878787}",0.0,1.2121212121212122,8.787878787878787,10.0,0.75,-0.04,473374.9429536544,0.1741887339228274,1.3254695486334451,0.9989387646138326,-17.43737855544778,-0.09234286489644444,5,96.5324339179967,1015.1623745797993,0.9242,0.9545552910625406,0.9888914078440263,0.8724,185.0,85.0,15.0,0.0662,0.0572,0.0042,0.3656,366.6311325080238,327.0,235.0,458.0,612.0,0.6349661687299404,TF_EQ,drop_renorm_to_total,0.8104,0.061999999999999944,216.82650542941758,149.80462707860625,1.309753900500452,0.0157156481329932
moderate_more_tf_2p00_1p00_7p00,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.0, ""TF_EQ"": 2.0}",2.0,0.0,7.0,9.0,0.75,-0.04,943438.8002867107,0.2334838371760235,1.12076795633019,1.0968126075418485,-21.287486629033392,-0.11482397890623876,22,170.59658767249013,921.2663090508688,0.8838,0.9158180583842498,0.9609587348653323,0.7778,102.0,43.0,15.0,0.0098,0.2124,0.0,0.5702,230.30007714065312,199.0,131.0,295.0,410.2000000000003,0.7421478071483674,MR_EQ,drop_no_renorm,0.7644,0.013400000000000079,196.1661433804291,34.13393376022401,1.2625049251449916,-0.14173696881480158
moderate_more_tf_2p00_1p00_7p00,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.777777777777778, ""TF_EQ"": 2.2222222222222223}",2.2222222222222223,0.0,7.777777777777778,10.0,0.75,-0.04,1269403.9375032883,0.2599128748994921,1.1234313489317551,1.1104416973418032,-23.40626036663398,-0.12596264116173547,31,189.02348248708185,1026.3972905161552,0.8748,0.9014631915866483,0.9507988840984022,0.7498,90.0,37.0,15.0,0.001,0.2492,0.0,0.9566,202.3307548679648,174.0,118.0,258.0,359.2000000000003,0.7330071128300881,MR_EQ,drop_renorm_to_total,0.7644,-0.014599999999999946,196.1661433804291,6.164611487535694,1.2625049251449916,-0.13907357621323646
moderate_more_tf_2p00_1p00_7p00,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.0, ""TF_EQ"": 2.0}",2.0,1.0,0.0,3.0,0.75,-0.04,545660.9998985523,0.18616947504299386,0.9191658336800151,0.6675514733281644,-27.888407483369303,-0.1030952364671321,21,120.71653242572084,316.9088742877098,0.8208,0.8518518518518519,0.9193363844393593,0.6428,117.0,63.0,28.0,0.1264,0.2308,0.0,0.52,276.977286869944,246.0,174.0,344.75,462.0,0.10435678282514003,MR_FX,drop_no_renorm,0.7644,-0.12159999999999993,196.1661433804291,80.8111434895149,1.2625049251449916,-0.34333909146497643
moderate_more_tf_2p00_1p00_7p00,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.333333333333333, ""TF_EQ"": 6.666666666666666}",6.666666666666666,3.333333333333333,0.0,10.0,0.75,-0.04,30025806.162940625,0.579375715472245,0.962347446982702,0.7877925989783525,-73.54419376668521,-0.25804586950598,461,376.3125245295886,1323.2882238620687,0.2962,0.29642133693450373,0.4760820045558087,0.0418,34.0,30.0,21.0,0.7904,0.1678,0.0,1.9596,95.24401913875599,94.0,76.0,110.0,127.40000000000003,-1.9227060478468898,MR_FX,drop_renorm_to_total,0.7644,-0.7226,196.1661433804291,-100.92212424167312,1.2625049251449916,-0.30015747816228955
moderate_more_tf_2p00_1p00_7p00,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.0, ""MR_FX"": 7.0}",0.0,1.0,7.0,8.0,0.75,-0.04,309732.6935001355,0.13914282301814418,1.3221445360695696,0.9753018918894587,-14.26664135230804,-0.07357935626259324,2,77.32588248446558,809.4529048865468,0.9828,0.9763939763939764,0.9966652771988328,0.9564,241.0,110.0,15.0,0.003,0.0258,0.0148,0.2414,452.8086574654956,412.0,301.0,568.0,736.9000000000005,0.7465643563362608,TF_EQ,drop_no_renorm,0.7644,0.19200000000000006,196.1661433804291,256.6425140850665,1.2625049251449916,0.059639610924578035
moderate_more_tf_2p00_1p00_7p00,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.25, ""MR_FX"": 8.75}",0.0,1.25,8.75,10.0,0.75,-0.04,481693.0236820971,0.17565075086815707,1.3232244465260758,0.9960985227733603,-17.633873241685592,-0.09194545734073514,6,96.70380377548811,1015.0959815340959,0.9254,0.9600172898206181,0.989869428185502,0.8794,184.0,84.0,15.0,0.057,0.06,0.0036,0.3646,364.20559472367523,325.0,233.0,455.0,607.4000000000001,0.6706400131908118,TF_EQ,drop_renorm_to_total,0.7644,0.11499999999999999,196.1661433804291,168.03945134324613,1.2625049251449916,0.060719521381084274
balanced_accel_2p00_1p50_6p50,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.5, ""TF_EQ"": 2.0}",2.0,0.0,6.5,8.5,0.75,-0.04,869166.6980115791,0.22627986153397517,1.1011850007509965,1.0864359683584823,-20.82772184686281,-0.11393357952847571,22,166.0604854164474,869.9755769054169,0.8862,0.9158203565786505,0.96057171020207,0.7796,105.0,44.0,15.0,0.0082,0.212,0.0002,0.4624,234.9887121600821,202.5,133.0,302.0,417.3000000000002,0.7387042195997948,MR_EQ,drop_no_renorm,0.7686,0.01100000000000001,185.0624512099922,49.9262609500899,1.2724499412219352,-0.17126494047093876
balanced_accel_2p00_1p50_6p50,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.647058823529411, ""TF_EQ"": 2.3529411764705883}",2.3529411764705883,0.0,7.647058823529411,10.0,0.75,-0.04,1370351.6800111986,0.2668187256650223,1.1053650131742605,1.1067268278354407,-24.108815197592335,-0.13131850077378227,31,194.48348267334407,1027.8893140669018,0.8592,0.8968808193668529,0.9366727225538541,0.7218,84.0,34.0,15.0,0.016,0.2622,0.0,0.9888,189.86395123302853,163.0,110.0,244.0,332.0,0.6648521219174287,MR_EQ,drop_renorm_to_total,0.7686,-0.04679999999999995,185.0624512099922,4.80150002303634,1.2724499412219352,-0.16708492804767472
balanced_accel_2p00_1p50_6p50,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.5, ""TF_EQ"": 2.0}",2.0,1.5,0.0,3.5,0.75,-0.04,742213.2183308387,0.2125256826307409,0.9662493172837984,0.7701086107146038,-27.596845389578593,-0.10309523646713223,27,127.53510408098214,374.38090072160026,0.8188,0.8544211040547142,0.922527158376215,0.6454,107.0,58.0,27.0,0.0742,0.2796,0.0008,0.7378,252.39386427022,222.0,158.0,315.0,420.0,0.2244373393244499,MR_FX,drop_no_renorm,0.7686,-0.12319999999999998,185.0624512099922,67.33141306022782,1.2724499412219352,-0.30620062393813685
balanced_accel_2p00_1p50_6p50,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 4.285714285714286, ""TF_EQ"": 5.7142857142857135}",5.7142857142857135,4.285714285714286,0.0,10.0,0.75,-0.04,34398670.48243107,0.5947900225244038,1.0079541009498372,0.8952882008545462,-66.4355926903405,-0.2442651643134265,407,346.5951777401774,1311.432861148155,0.3814,0.38961719979024645,0.5652759084791387,0.084,38.0,31.0,21.0,0.7048,0.2112,0.0,2.2058,100.33333333333333,97.0,79.0,117.0,134.10000000000002,-1.7256913333333332,MR_FX,drop_renorm_to_total,0.7686,-0.6846,185.0624512099922,-84.72911787665886,1.2724499412219352,-0.26449584027209805
balanced_accel_2p00_1p50_6p50,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.5, ""MR_FX"": 6.5}",0.0,1.5,6.5,8.0,0.75,-0.04,389230.4931977762,0.1578865266566165,1.2506828147322573,0.9318983083867596,-16.942463060152903,-0.06832978744934816,5,79.5994571737183,808.8291523278215,0.947,0.9552270327349525,0.991598496573071,0.897,206.0,100.0,15.0,0.0,0.0972,0.0058,0.4006,396.8180602006689,360.0,265.0,493.0,651.5999999999999,0.7007488494983278,TF_EQ,drop_no_renorm,0.7686,0.12840000000000007,185.0624512099922,211.75560899067673,1.2724499412219352,-0.021767126489677935
balanced_accel_2p00_1p50_6p50,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.875, ""MR_FX"": 8.125}",0.0,1.875,8.125,10.0,0.75,-0.04,639037.3701779394,0.19963039670111415,1.2521431125606897,0.9520431017331729,-20.96863013215384,-0.08538745512858026,17,99.57110242820939,1014.1422984160345,0.8768,0.9324817518248175,0.9806751467710372,0.8018,158.0,75.0,15.0,0.0826,0.115,0.0006,0.6266,315.680468944874,281.0,202.0,393.0,524.0,0.5279328276378149,TF_EQ,drop_renorm_to_total,0.7686,0.03320000000000001,185.0624512099922,130.61801773488182,1.2724499412219352,-0.020306828661245557
aggressive_mrfx_dom_2p50_1p50_6p00,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.0, ""TF_EQ"": 2.5}",2.5,0.0,6.0,8.5,0.75,-0.04,1165927.6038350577,0.2522831107829284,1.0315777441794345,0.9183415941196199,-27.47159797599965,-0.13448859203114313,35,187.00069388200046,874.5275396885397,0.8162,0.8693947561872091,0.9196730552423901,0.6526,80.0,32.0,15.0,0.0806,0.2668,0.0,0.9694,185.42660128715906,161.0,107.0,240.0,325.8000000000002,0.4039394967821023,MR_EQ,drop_no_renorm,0.6672,-0.014600000000000057,157.10041966426857,28.326181622890488,1.1986741803207532,-0.16709643614131875
aggressive_mrfx_dom_2p50_1p50_6p00,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.058823529411765, ""TF_EQ"": 2.9411764705882355}",2.9411764705882355,0.0,7.058823529411765,10.0,0.75,-0.04,1895758.2650888234,0.29653242298007876,1.036164706774958,0.939578576630237,-31.560151578123573,-0.15416194548420134,69,218.6967739257196,1034.2831201617428,0.7614,0.8518518518518519,0.8704902867715079,0.5646,63.0,25.0,15.0,0.1584,0.277,0.0,1.0856,148.11264612114772,129.0,87.0,188.0,258.0,0.15426238469713063,MR_EQ,drop_renorm_to_total,0.6672,-0.10260000000000002,157.10041966426857,-8.987773543120852,1.1986741803207532,-0.16250947354579526
aggressive_mrfx_dom_2p50_1p50_6p00,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.5, ""TF_EQ"": 2.5}",2.5,1.5,0.0,4.0,0.75,-0.04,1079501.5512024432,0.24541222512669525,0.9470159759002454,0.7208244612410466,-34.0460456494731,-0.12443921447868425,43,153.06660175983032,434.577483208923,0.7882,0.8292311596041614,0.8959608323133414,0.5856,84.0,51.0,26.0,0.0806,0.3338,0.0,1.1812,208.93169398907105,185.0,136.0,256.0,337.3000000000002,0.14205876502732245,MR_FX,drop_no_renorm,0.6672,-0.0816,157.10041966426857,51.83127432480248,1.1986741803207532,-0.2516582044205078
aggressive_mrfx_dom_2p50_1p50_6p00,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.75, ""TF_EQ"": 6.25}",6.25,3.75,0.0,10.0,0.75,-0.04,32207113.44924887,0.5873079001764054,0.9838438966276223,0.8321645677872636,-70.57593208252844,-0.24741240589726496,435,363.4090565807636,1317.8268624669097,0.3408,0.3503521126760563,0.509212730318258,0.0608,36.0,30.0,21.0,0.7486,0.1906,0.0,2.0916,95.96710526315789,93.5,77.0,111.0,128.7,-1.8270337631578948,MR_FX,drop_renorm_to_total,0.6672,-0.6064,157.10041966426857,-61.13331440111068,1.1986741803207532,-0.21483028369313095
aggressive_mrfx_dom_2p50_1p50_6p00,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.5, ""MR_FX"": 6.0}",0.0,1.5,6.0,7.5,0.75,-0.04,358341.96128408157,0.151067541154825,1.2321705218460637,0.9190770689738221,-16.436874148486435,-0.06307928025283759,4,75.04162429158644,757.604508284936,0.946,0.9560253699788583,0.9915966386554622,0.8968,217.0,103.0,15.0,0.0,0.0968,0.0064,0.4178,414.7062890276539,377.0,277.0,512.0,674.0,0.6558562774308654,TF_EQ,drop_no_renorm,0.6672,0.22960000000000003,157.10041966426857,257.6058693633853,1.1986741803207532,0.03349634152531045
aggressive_mrfx_dom_2p50_1p50_6p00,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 2.0, ""MR_FX"": 8.0}",0.0,2.0,8.0,10.0,0.75,-0.04,675476.445944264,0.20439213885753627,1.2341040632467533,0.9437847310481753,-21.656648188251214,-0.08407567873928691,19,100.15384871633803,1013.9836736991292,0.864,0.9298611111111111,0.977595220313667,0.7854,152.0,73.0,15.0,0.0898,0.1242,0.0006,0.6138,306.2737458619812,275.0,197.0,379.0,512.0,0.4951776353450471,TF_EQ,drop_renorm_to_total,0.6672,0.11819999999999997,157.10041966426857,149.1733261977126,1.1986741803207532,0.03542988292600002
max_speed_mrfx_dom_3p00_1p50_5p50,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 5.5, ""TF_EQ"": 3.0}",3.0,0.0,5.5,8.5,0.75,-0.04,1527798.470204615,0.27669942814361215,0.9786130075681463,0.8028371597332004,-34.46519942295212,-0.1535634649995515,70,207.51840185372373,878.69276481568,0.7694,0.8481933974525604,0.8712840943916641,0.5686,66.0,24.0,15.0,0.1356,0.2958,0.0,1.1752,151.9933169187478,131.0,89.0,194.0,266.0,0.17846470770313042,MR_EQ,drop_no_renorm,0.5922,-0.023599999999999954,133.54913880445795,18.444178114289855,1.1368830333307094,-0.1582700257625631
max_speed_mrfx_dom_3p00_1p50_5p50,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.470588235294118, ""TF_EQ"": 3.5294117647058827}",3.5294117647058827,0.0,6.470588235294118,10.0,0.75,-0.04,2540964.913132746,0.3239485456518536,0.9833606876812486,0.8238070493094533,-39.3233519819234,-0.17513006498535272,105,242.35637645782333,1040.1483826902283,0.6666,0.7983798379837984,0.8226230740323187,0.4378,49.0,18.0,15.0,0.318,0.2442,0.0,1.2994,117.81361352215623,102.0,71.0,148.0,207.20000000000005,-0.3121280338053905,MR_EQ,drop_renorm_to_total,0.5922,-0.15439999999999993,133.54913880445795,-15.735525282301722,1.1368830333307094,-0.15352234564946077
max_speed_mrfx_dom_3p00_1p50_5p50,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.5, ""TF_EQ"": 3.0}",3.0,1.5,0.0,4.5,0.75,-0.04,1533955.651866748,0.27706629436260655,0.930583130639635,0.6900595295252853,-40.15107139426212,-0.14436637257795928,82,178.16135411744878,496.8134291086069,0.7356,0.7688961392060902,0.862093352192362,0.4876,69.0,47.0,26.0,0.1478,0.3646,0.0,1.4518,176.96185397867103,159.0,122.0,215.0,278.0,-0.1419226349466776,MR_FX,drop_no_renorm,0.5922,-0.10459999999999997,133.54913880445795,43.412715174213076,1.1368830333307094,-0.20629990269107434
max_speed_mrfx_dom_3p00_1p50_5p50,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.333333333333333, ""TF_EQ"": 6.666666666666666}",6.666666666666666,3.333333333333333,0.0,10.0,0.75,-0.04,30025806.162940625,0.579375715472245,0.962347446982702,0.7877925989783525,-73.54419376668521,-0.25804586950598,461,376.3125245295886,1323.2882238620687,0.2962,0.29642133693450373,0.4760820045558087,0.0418,34.0,30.0,21.0,0.7904,0.1678,0.0,1.9596,95.24401913875599,94.0,76.0,110.0,127.40000000000003,-1.9227060478468898,MR_FX,drop_renorm_to_total,0.5922,-0.5504,133.54913880445795,-38.305119665701966,1.1368830333307094,-0.17453558634800737
