Budget Case,Strategy,Target Budget,Target Budget Share %,Total PnL,PnL Contribution %,Avg Daily PnL,Daily Vol,Sharpe-like Daily,Positive Days %,Worst Day,Avg Losing Day,Corr To Portfolio Daily PnL,Variance Contribution Approx %,PnL In MaxDD Window,MaxDD Loss Contribution %,Avg Gross Exposure %,Max Gross Exposure %
balanced_tf_mrfx,MR_EQ,2.8571428571428568,28.57142857142857,3364037.1774478555,37.13705548198242,657.8093815893343,23935.614992014634,0.02748245164407899,9.894407508799375,-306659.1307498142,-23231.03245604489,0.5334546381707997,23.780343103121382,201338.68710257974,-11.452956433354343,39.466032760189485,345.73468641639244
balanced_tf_mrfx,MR_FX,3.5714285714285716,35.714285714285715,663599.0767965813,7.325756058226247,129.76125866182662,5305.625369918451,0.024457297606713814,43.56667970277669,-151902.16342892603,-3614.7289786588644,0.104981013995123,1.0373453743952372,415867.57961690455,-23.65622494086433,32.508835501050704,375.45030599430504
balanced_tf_mrfx,TF_EQ,3.5714285714285716,35.714285714285715,5030801.830810439,55.537188459791324,983.7312926887835,45270.57484053495,0.02173003758299878,29.409464215877986,-691526.3183890516,-29246.665635259236,0.8917099953667124,75.18231152248339,-2193371.985279936,124.76784343364858,185.1838836951983,420.3952783628016
equity_core_balanced,MR_EQ,3.5714285714285716,35.714285714285715,5136497.7649374865,42.569936882292,1004.3992500855468,38501.53159150088,0.026087254417361032,9.913961673836527,-508844.56976960134,-36870.12400591443,0.6108279618670283,32.20914213905353,-913337.5531100726,38.54732320765667,49.60489257225889,471.88958025819545
equity_core_balanced,MR_FX,2.8571428571428568,28.57142857142857,652812.668472386,5.410338982824088,127.65206657653226,5456.6346771261415,0.023393918436878585,43.56667970277669,-157449.72851384536,-3644.079744844026,0.07963735385451863,0.5951465797032515,44678.696916996065,-1.8856600877647491,26.00251323753633,300.3933236905818
equity_core_balanced,TF_EQ,3.5714285714285716,35.714285714285715,6276711.132795779,52.0197241348839,1227.3584538122368,57784.08447785735,0.021240423983572086,29.38991005084083,-905185.3513551215,-36706.02807856355,0.8490848194420033,67.19571128124323,-813546.7681652866,34.335662768081114,185.12377886925978,429.51102323866934
mean_reversion_core,MR_EQ,3.8461538461538463,38.46153846153847,3544986.1334463283,50.407643637633015,693.1924390782808,26481.90686351365,0.026176077223251257,9.913961673836527,-357563.1698584007,-25951.982759394738,0.7651225516173843,53.6478154074038,-464724.3676169887,36.47820278419309,53.379838230515674,525.016894188324
mean_reversion_core,MR_FX,3.8461538461538463,38.46153846153847,600368.1711055676,8.53688665660478,117.39698300851929,4658.913123175452,0.02519836277361255,43.56667970277669,-142845.79034969606,-3172.7014890583505,0.1226781608899075,1.513295197779317,-40320.57632260282,3.164934447086377,35.01330872251714,397.06234219058814
mean_reversion_core,TF_EQ,2.307692307692308,23.076923076923077,2887281.7752662343,41.055469705762185,564.5838434231979,23902.012715887442,0.02362076575450587,29.44857254595229,-352375.1779876519,-15475.832870569047,0.7085142490422118,44.838889394816874,-310834.16749840626,24.39870293956198,122.24586355082897,267.47870361709613
old_no_tf_fx_ratio,MR_EQ,0.875,8.75,198922.95591198208,22.195296507153422,38.897723095811905,1116.717852094023,0.03483218524972311,9.913961673836527,-12277.754681628518,-1245.3742731690334,0.41574035798331754,14.770423289626253,-6386.912101855443,6.333426846580839,11.859871501975519,89.77572003452002
old_no_tf_fx_ratio,MR_FX,8.0,80.0,339308.8358643793,37.85918113362059,66.34900975056303,1751.8346047762586,0.03787401480120722,43.56667970277669,-51562.546027696924,-1434.4654633150817,0.5597222396256933,31.195572557006507,-65402.269201828385,64.85457776533876,72.90602764047635,830.4118559617752
old_no_tf_fx_ratio,TF_EQ,1.125,11.25,358007.44453152176,39.945522359226,70.00536654898744,2253.0918141676275,0.031070800625517304,29.429018380915135,-25447.74650986446,-1658.0360513798396,0.7538083871223937,54.034004153367285,-22236.216132107627,22.050005694700552,61.03300060465611,120.53913844189263
