Budget Case,Date,Cutoff Timestamp,Cutoff Level,Exposure Factor,Observed DD At Cutoff,Raw Historical DD At Cutoff,Day Start Equity Raw,Equity At Cutoff Raw,Gross Exposure At Cutoff % Raw,Gross Exposure At Cutoff % Scaled,Dominant Losing Strategy,MR_EQ PnL To Cutoff,MR_EQ Gross At Cutoff % Scaled,MR_FX PnL To Cutoff,MR_FX Gross At Cutoff % Scaled,TF_EQ PnL To Cutoff,TF_EQ Gross At Cutoff % Scaled
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.042400546261270045,-0.05653406168169339,330836.81237473135,312133.26361736347,176.27635022610988,132.2072626695824,TF_EQ,0.0,0.0,-957.1846836588265,0.0,-13912.750257120508,132.2072626695824
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2019-08-05,2019-08-05 18:00:00,-0.04,0.75,-0.04018768203521031,-0.05358357604694708,383046.4311000543,362521.4335296929,182.0975282640794,136.57314619805953,MR_EQ,-16075.093762463313,136.57314619805953,-250.6202453367914,0.0,0.0,0.0
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2020-06-11,2020-06-11 18:00:00,-0.04,0.75,-0.05655113253887295,-0.0754015100518306,531021.0605441849,490981.27070982876,313.13235908498075,234.84926931373556,TF_EQ,0.0,0.0,-2062.0095415373326,103.43098873628122,-31093.242886402033,131.4182805774543
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2020-09-03,2020-09-03 18:00:00,-0.04,0.75,-0.045802039348835755,-0.06106938579844767,668013.2328846604,627218.0750471588,163.43210739111592,122.57408054333695,TF_EQ,0.0,0.0,-311.40101250376756,0.0,-29998.77488712172,122.57408054333695
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.04304701156443275,-0.05739601541924366,1120704.7591268728,1056380.771491607,329.6981406302438,247.27360547268285,MR_FX,-10815.735533923202,45.42881146801068,-31309.41643059627,164.399178629257,-6999.42192835387,37.44561537541517
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2022-01-24,2022-01-24 17:00:00,-0.04,0.75,-0.046738786516153624,-0.062318382021538166,955343.0226935922,895807.5912437619,186.45287035327877,139.83965276495908,MR_EQ,-35820.673566701866,139.83965276495908,0.0,0.0,0.0,0.0
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2022-12-15,2022-12-15 18:00:00,-0.04,0.75,-0.04093351524114902,-0.05457802032153203,1111277.5003051287,1050626.1743106141,180.76554295051508,135.57415721288632,TF_EQ,0.0,0.0,-1333.5491202882113,0.0,-44165.467853214475,135.57415721288632
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2024-08-02,2024-08-02 16:00:00,-0.04,0.75,-0.04271682662326429,-0.05695576883101905,1611648.2951601548,1519855.6274241072,355.37422758618976,266.5306706896423,MR_EQ,-34970.13737553003,90.75320424224111,-18449.647762425317,121.41880883292242,-19530.189666488324,54.35865761447877
anchor_grid_tf1p75_mreq1p75_mrfx6p5,2025-04-03,2025-04-03 13:00:00,-0.04,0.75,-0.04252893840397526,-0.056705251205300344,1661483.7203269496,1567268.868592293,308.228430675989,231.17132300699174,MR_FX,0.0,0.0,-70661.1388009925,231.17132300699174,0.0,0.0
anchor_grid_tf1p75_mreq2_mrfx6p25,2013-06-20,2013-06-20 16:00:00,-0.04,0.75,-0.04183605555283801,-0.05578140740378401,63872.42682783898,60309.53296508691,511.86750285205795,383.9006271390435,MR_EQ,-1304.2258438471813,156.43864773634178,-192.4778825547528,89.72122267958561,-1105.247726315199,137.74075672311605
anchor_grid_tf1p75_mreq2_mrfx6p25,2016-01-04,2016-01-04 09:00:00,-0.04,0.75,-0.04000335037020811,-0.05333780049361081,159310.20711058655,150812.95106712627,376.14321095005045,282.10740821253785,TF_EQ,0.0,0.0,-1617.919681554753,145.92999539080623,-4755.022351040461,136.1774128217316
anchor_grid_tf1p75_mreq2_mrfx6p25,2018-02-05,2018-02-05 20:00:00,-0.04,0.75,-0.04053051397581564,-0.05404068530108752,299702.8898379776,283506.74028441694,199.0786866253373,149.309014969003,MR_EQ,-7007.525867549157,102.71092310251228,9.055137024155556,0.0,-5148.641434645477,46.59809186649069
anchor_grid_tf1p75_mreq2_mrfx6p25,2018-02-08,2018-02-08 21:00:00,-0.04,0.75,-0.05698350741459077,-0.07597800988612102,289154.79349776835,267185.38773877564,205.73069285558302,154.29801964168726,MR_EQ,-17293.892941133287,154.29801964168726,816.8386218887645,0.0,0.0,0.0
anchor_grid_tf1p75_mreq2_mrfx6p25,2018-04-02,2018-04-02 19:00:00,-0.04,0.75,-0.04840005737108105,-0.06453340982810807,285922.7064508086,267471.13925625675,206.15760024713748,154.61820018535312,MR_EQ,-13899.303949874917,154.61820018535312,60.62855396103623,0.0,0.0,0.0
anchor_grid_tf1p75_mreq2_mrfx6p25,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.042295211017383205,-0.056393614689844274,343690.57136311446,324308.6177091306,176.2765292201747,132.20739691513103,TF_EQ,0.0,0.0,-956.1356522099304,0.0,-14455.458331216396,132.20739691513103
anchor_grid_tf1p75_mreq2_mrfx6p25,2019-08-05,2019-08-05 18:00:00,-0.04,0.75,-0.046038047456472,-0.061384063275296,398939.1984783199,374450.6894759309,210.1474138741856,157.6105604056392,MR_EQ,-19161.718671520335,157.6105604056392,-251.34590236458826,0.0,0.0,0.0
anchor_grid_tf1p75_mreq2_mrfx6p25,2020-06-11,2020-06-11 18:00:00,-0.04,0.75,-0.05636817976030012,-0.07515757301373349,554543.0417645574,512864.9326138798,307.611719166434,230.7087893748255,TF_EQ,0.0,0.0,-2069.4964012086093,99.40456914259067,-32450.969752574834,131.30422023223485
anchor_grid_tf1p75_mreq2_mrfx6p25,2020-09-03,2020-09-03 18:00:00,-0.04,0.75,-0.04582633201114375,-0.06110177601485833,697133.2529419324,654537.1730681648,163.5900560555487,122.69254204166153,TF_EQ,0.0,0.0,-312.4590569836437,0.0,-31335.64417818551,122.69254204166153
anchor_grid_tf1p75_mreq2_mrfx6p25,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.04332942924850311,-0.05777257233133748,1230318.0819431709,1159239.4415635567,329.8484857206086,247.38636429045647,MR_FX,-13569.867604366576,51.93955976558604,-33043.43577431482,158.1007460582987,-7660.526794669626,37.34605846657169
anchor_grid_tf1p75_mreq2_mrfx6p25,2022-01-24,2022-01-24 15:00:00,-0.04,0.75,-0.041628472386619236,-0.05550462984882565,1038489.7355051008,980848.7471340853,216.55781571966634,162.41836178974975,MR_EQ,-32091.00355739762,162.41836178974975,0.0,0.0,0.0,0.0
anchor_grid_tf1p75_mreq2_mrfx6p25,2022-01-25,2022-01-25 15:00:00,-0.04,0.75,-0.042299731528311874,-0.056399642037749165,1032246.1470337834,974027.8338462322,330.54837293909816,247.91127970432362,MR_EQ,-40261.68808245112,163.60981351526434,-5642.34077801244,84.30146618905928,0.0,0.0
anchor_grid_tf1p75_mreq2_mrfx6p25,2022-12-15,2022-12-15 18:00:00,-0.04,0.75,-0.040891584619632104,-0.05452211282617614,1209466.9358462803,1143524.2431105399,180.77411046681033,135.58058285010776,TF_EQ,0.0,0.0,-1395.5445549340075,0.0,-48072.928431827895,135.58058285010776
anchor_grid_tf1p75_mreq2_mrfx6p25,2024-08-02,2024-08-02 16:00:00,-0.04,0.75,-0.045155464374380255,-0.06020728583250701,1778335.5510116254,1671266.7941857597,367.6514526734275,275.73858950507065,MR_EQ,-44110.25527259242,104.09691582767437,-19554.414992045844,117.04565163138113,-21579.421447264845,54.596022046015136
anchor_grid_tf1p75_mreq2_mrfx6p25,2025-04-03,2025-04-03 13:00:00,-0.04,0.75,-0.04089509470955249,-0.05452679294606999,1836009.330331125,1735897.6297291073,295.7066434469684,221.77998258522632,MR_FX,0.0,0.0,-75083.77545151336,221.77998258522632,0.0,0.0
anchor_grid_tf2_mreq0p875_mrfx7p125,2013-06-20,2013-06-20 20:00:00,-0.04,0.75,-0.05276003399443943,-0.07034671199258591,61934.53479061423,57577.6439093041,302.609730595931,226.95729794694824,TF_EQ,-969.8252175721683,68.75866293067665,-43.55116330045257,0.0,-2176.512142891871,158.19863501627162
anchor_grid_tf2_mreq0p875_mrfx7p125,2015-06-23,2015-06-23 14:00:00,-0.04,0.75,-0.04023441410616985,-0.05364588547489313,116975.54155658423,110700.2850508761,683.2888006201144,512.4666004650858,MR_FX,0.0,0.0,-4716.345603016689,353.79575571692993,9.903223735585925,158.67084474815584
anchor_grid_tf2_mreq0p875_mrfx7p125,2016-01-04,2016-01-04 09:00:00,-0.04,0.75,-0.04573435459654826,-0.06097913946206435,140714.95336544156,132134.27659977242,433.09843434557456,324.8238257591809,TF_EQ,0.0,0.0,-1629.317711847445,167.73129056584312,-4806.189862404424,157.09253519333774
anchor_grid_tf2_mreq0p875_mrfx7p125,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.0480895381014598,-0.06411938413527973,306893.4298203199,287215.6121050773,202.05483741606062,151.54112806204546,TF_EQ,0.0,0.0,-972.8993872815881,0.0,-14673.824183563334,151.54112806204546
anchor_grid_tf2_mreq0p875_mrfx7p125,2020-03-27,2020-03-27 21:00:00,-0.04,0.75,-0.040225577060377715,-0.05363410274717029,444994.1876583305,421127.32367557,139.9966252240579,104.99746891804344,TF_EQ,0.0,0.0,1689.853967261508,0.0,-15031.146775252259,104.99746891804344
anchor_grid_tf2_mreq0p875_mrfx7p125,2020-06-11,2020-06-11 17:00:00,-0.04,0.75,-0.044716168489859626,-0.0596215579864795,504731.9877574219,474639.0802817117,345.3891512416788,259.0418634312591,TF_EQ,0.0,0.0,-2714.7437799331237,111.73456845002221,-23193.459670638775,147.3072949812369
anchor_grid_tf2_mreq0p875_mrfx7p125,2020-09-03,2020-09-03 17:00:00,-0.04,0.75,-0.04206184339525412,-0.05608245786033883,646966.7471650627,610683.2618301376,182.32184796822054,136.74138597616542,TF_EQ,0.0,0.0,-330.4502068670772,0.0,-26573.53068659763,136.74138597616542
anchor_grid_tf2_mreq0p875_mrfx7p125,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.04167744587731967,-0.055569927836426225,931403.9070579248,879645.8591561505,326.92042772957717,245.1903207971829,MR_FX,-4493.752017132494,22.667156486517182,-28538.745449706614,179.99301707583348,-6619.809061278356,42.53014723483218
anchor_grid_tf2_mreq0p875_mrfx7p125,2022-12-15,2022-12-15 17:00:00,-0.04,0.75,-0.04413148125394009,-0.058841975005253455,922780.2173734985,868482.0068874648,208.26820907602962,156.20115680702222,TF_EQ,0.0,0.0,-1212.951654102275,0.0,-39520.35787759509,156.20115680702222
anchor_grid_tf2_mreq0p875_mrfx7p125,2025-04-03,2025-04-03 13:00:00,-0.04,0.75,-0.046612887993026736,-0.06215051732403565,1310917.1952383309,1229443.0133852947,339.7814277305562,254.83607079791713,MR_FX,0.0,0.0,-61105.63638977712,254.83607079791713,0.0,0.0
anchor_grid_tf2_mreq0p875_mrfx7p125,2025-10-10,2025-10-10 21:00:00,-0.04,0.75,-0.04049921718124905,-0.0539989562416654,1605762.678002435,1519053.169418482,205.1452344295591,153.85892582216934,TF_EQ,0.0,0.0,0.0,0.0,-61866.7244932373,153.85892582216934
anchor_grid_tf2_mreq1p125_mrfx6p875,2013-06-20,2013-06-20 20:00:00,-0.04,0.75,-0.05722336319764337,-0.07629781759685783,62321.42522786973,57566.43649345751,331.00500428451267,248.2537532133845,TF_EQ,-1254.7056351252552,88.97343177076446,-42.251609254369896,0.0,-2190.983055053014,159.28032144262002
anchor_grid_tf2_mreq1p125_mrfx6p875,2015-06-23,2015-06-23 18:00:00,-0.04,0.75,-0.04073945474208163,-0.05431927298944217,120542.71977749704,113994.92687501335,667.382465402076,500.53684905155706,MR_FX,0.0,0.0,-4746.363478329294,341.9099867755607,-164.4811985334809,158.6268622759963
anchor_grid_tf2_mreq1p125_mrfx6p875,2016-01-04,2016-01-04 09:00:00,-0.04,0.75,-0.04532704001614285,-0.06043605335485713,145059.45629645707,136292.63525609783,424.9960448092269,318.7470336069201,TF_EQ,0.0,0.0,-1620.6375122525187,161.7476571749308,-4954.478268016908,156.99937643198936
anchor_grid_tf2_mreq1p125_mrfx6p875,2018-02-05,2018-02-05 21:00:00,-0.04,0.75,-0.0417277373700487,-0.055636983160064934,282380.1528372908,266669.3730291459,75.81343304400309,56.86007478300232,MR_EQ,-6298.257647976694,56.86007478300232,9.384928106803272,0.0,-5494.212136238817,0.0
anchor_grid_tf2_mreq1p125_mrfx6p875,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.0479850360694383,-0.0639800480925844,319493.75253321615,299052.52688086074,202.05492967742583,151.54119725806936,TF_EQ,0.0,0.0,-977.3133698531274,0.0,-15278.578252337033,151.54119725806936
anchor_grid_tf2_mreq1p125_mrfx6p875,2020-03-27,2020-03-27 21:00:00,-0.04,0.75,-0.04035899867143164,-0.05381199822857552,465148.4881062207,440117.9184882242,140.0229463853839,105.01720978903793,TF_EQ,0.0,0.0,1704.3285434965073,0.0,-15711.924764238873,105.01720978903793
anchor_grid_tf2_mreq1p125_mrfx6p875,2020-06-11,2020-06-11 17:00:00,-0.04,0.75,-0.04450200628982903,-0.05933600838643871,528228.808128037,496885.8191389933,339.91044613568835,254.93283460176627,TF_EQ,0.0,0.0,-2740.228280614625,107.75740096410314,-24258.89177604398,147.1754336376631
anchor_grid_tf2_mreq1p125_mrfx6p875,2020-09-03,2020-09-03 17:00:00,-0.04,0.75,-0.042081686167504934,-0.05610891489000658,676670.1140291227,638702.8881924517,182.4932144818131,136.86991086135984,TF_EQ,0.0,0.0,-333.47586358178523,0.0,-27818.835182577604,136.86991086135984
anchor_grid_tf2_mreq1p125_mrfx6p875,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.04195615347285947,-0.055941537963812626,1025775.306331957,968391.8580904463,327.0330856773882,245.27481425804115,MR_FX,-6363.109169304153,29.15506726623588,-30321.776191019693,173.70364973418185,-7268.127709762717,42.416097257623434
anchor_grid_tf2_mreq1p125_mrfx6p875,2022-12-15,2022-12-15 17:00:00,-0.04,0.75,-0.04408991779140656,-0.058786557055208744,1007970.1253807085,948715.0320950695,208.2781639712288,156.2086229784216,TF_EQ,0.0,0.0,-1278.43079776167,0.0,-43173.43298813951,156.2086229784216
anchor_grid_tf2_mreq1p125_mrfx6p875,2025-04-03,2025-04-03 13:00:00,-0.04,0.75,-0.04497942123975002,-0.05997256165300002,1455356.1565267276,1368074.7197023553,327.11738218217016,245.33803663662763,MR_FX,0.0,0.0,-65461.07761827916,245.33803663662763,0.0,0.0
anchor_grid_tf2_mreq1p125_mrfx6p875,2025-10-10,2025-10-10 21:00:00,-0.04,0.75,-0.040467411575653645,-0.05395654876753819,1790784.8546730462,1694160.2843297112,204.9726629572993,153.72949721797448,TF_EQ,0.0,0.0,0.0,0.0,-68941.26363821566,153.72949721797448
anchor_grid_tf2_mreq1p25_mrfx6p75,2013-06-20,2013-06-20 20:00:00,-0.04,0.75,-0.059455019769853984,-0.07927335969313865,62512.86143546211,57557.256885441384,345.34015345549915,259.00511509162436,TF_EQ,-1398.398812711309,99.17878842473081,-41.59412705172167,0.0,-2198.1508197193643,159.82632666689352
anchor_grid_tf2_mreq1p25_mrfx6p75,2015-06-23,2015-06-23 18:00:00,-0.04,0.75,-0.04003049334479772,-0.05337399112639696,122353.64676799459,115823.14431111734,658.5334866646509,493.9001149984882,MR_FX,0.0,0.0,-4730.9265833668305,335.4335137948669,-166.9502592911149,158.46660120362128
anchor_grid_tf2_mreq1p25_mrfx6p75,2016-01-04,2016-01-04 09:00:00,-0.04,0.75,-0.0451233927897971,-0.06016452371972947,147263.11754444498,138403.1022159009,420.9485447349097,315.7114085511823,TF_EQ,0.0,0.0,-1615.3184084349668,158.75856617388456,-5029.693087973093,156.95284237729777
anchor_grid_tf2_mreq1p25_mrfx6p75,2018-02-05,2018-02-05 21:00:00,-0.04,0.75,-0.044221913806834934,-0.05896255174244658,287591.31664306554,270634.19875482045,84.53432845918927,63.40074634439195,MR_EQ,-7127.1664594270205,63.40074634439195,9.384337545146991,0.0,-5600.0562943019395,0.0
anchor_grid_tf2_mreq1p25_mrfx6p75,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.04793278510975549,-0.06391038014634065,325908.3615057396,305079.4342290368,202.05497891618162,151.5412341871362,TF_EQ,0.0,0.0,-978.8129158670527,0.0,-15586.496437753678,151.5412341871362
anchor_grid_tf2_mreq1p25_mrfx6p75,2020-03-27,2020-03-27 21:00:00,-0.04,0.75,-0.040425704652394895,-0.053900939536526526,475446.09695358895,449819.105628816,140.03610972579415,105.0270822943456,TF_EQ,0.0,0.0,1710.3444260350734,0.0,-16059.76047605672,105.0270822943456
anchor_grid_tf2_mreq1p25_mrfx6p75,2020-06-11,2020-06-11 17:00:00,-0.04,0.75,-0.044394994136646104,-0.05919332551552814,540248.5008883525,508269.3955159922,337.1732780707343,252.8799585530507,TF_EQ,0.0,0.0,-2751.019603840843,105.77038651176755,-24803.590042632437,147.10957204128317
anchor_grid_tf2_mreq1p25_mrfx6p75,2020-09-03,2020-09-03 17:00:00,-0.04,0.75,-0.04209162592149199,-0.05612216789532265,691852.9887419371,653024.6991488814,182.57898687454696,136.93424015591023,TF_EQ,0.0,0.0,-334.74959022820985,0.0,-28455.95323955668,136.93424015591023
anchor_grid_tf2_mreq1p25_mrfx6p75,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.042095720155761435,-0.05612762687434858,1076088.108747642,1015689.8368959309,327.09161932590155,245.31871449442616,MR_FX,-7416.914303397381,32.40096589837289,-31227.711374551185,170.5583069308447,-7612.9337098131655,42.35944166520859
anchor_grid_tf2_mreq1p25_mrfx6p75,2022-12-15,2022-12-15 17:00:00,-0.04,0.75,-0.04406913661330697,-0.058758848817742626,1053028.7736317199,991154.0151211608,208.28314248286915,156.21235686215186,TF_EQ,0.0,0.0,-1311.291148680888,0.0,-45105.79347725179,156.21235686215186
anchor_grid_tf2_mreq1p25_mrfx6p75,2025-04-03,2025-04-03 13:00:00,-0.04,0.75,-0.044162631321939705,-0.05888350842925294,1532631.265342552,1442384.5593108172,320.8068313421577,240.60512350661827,MR_FX,0.0,0.0,-67685.02952380103,240.60512350661827,0.0,0.0
anchor_grid_tf2_mreq1p25_mrfx6p75,2025-10-10,2025-10-10 21:00:00,-0.04,0.75,-0.04045153308991015,-0.05393537745321353,1890137.154501642,1788191.893635253,204.8865148634841,153.6648861476131,TF_EQ,0.0,0.0,0.0,0.0,-72737.6620442475,153.6648861476131
anchor_grid_tf2_mreq1p75_mrfx6p25,2013-06-20,2013-06-20 16:00:00,-0.04,0.75,-0.04192862119960514,-0.05590482826614018,63264.68091681439,59727.87979484772,512.2487643973336,384.1865732980002,TF_EQ,-1129.8186266669013,136.8386713569849,-190.63161070523665,89.72588269454937,-1252.5740807596324,157.62201924646604
anchor_grid_tf2_mreq1p75_mrfx6p25,2016-01-04,2016-01-04 09:00:00,-0.04,0.75,-0.04430887097664421,-0.059078494635525614,156285.8392597946,147052.7071434762,404.7831232811269,303.5873424608452,TF_EQ,0.0,0.0,-1587.204861965938,146.82033477075814,-5337.644225272859,156.7670076900871
anchor_grid_tf2_mreq1p75_mrfx6p25,2018-02-05,2018-02-05 21:00:00,-0.04,0.75,-0.05419849768874796,-0.07226466358499728,309030.27423193504,286698.3054269848,120.04207096872774,90.03155322654581,MR_EQ,-10721.603070727433,90.03155322654581,9.33695193695894,0.0,-6036.710484922198,0.0
anchor_grid_tf2_mreq1p75_mrfx6p25,2018-02-08,2018-02-08 21:00:00,-0.04,0.75,-0.04966788485928758,-0.06622384647905011,297866.8218025937,278140.93512433616,178.66101117971124,133.99575838478341,MR_EQ,-15635.864397390602,133.99575838478341,841.4493886973905,0.0,0.0,0.0
anchor_grid_tf2_mreq1p75_mrfx6p25,2018-04-02,2018-04-02 19:00:00,-0.04,0.75,-0.042225006980293356,-0.05630000930705781,294286.82129865437,277718.47052059567,178.3571803059507,133.76788522946302,MR_EQ,-12488.665208393075,133.76788522946302,62.40212484906806,0.0,0.0,0.0
anchor_grid_tf2_mreq1p75_mrfx6p25,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.04772378164850488,-0.06363170886467318,352316.39121133613,329897.8971775241,202.0551965896966,151.54139744227246,TF_EQ,0.0,0.0,-979.7603849064435,0.0,-16854.488902509704,151.54139744227246
anchor_grid_tf2_mreq1p75_mrfx6p25,2019-08-05,2019-08-05 18:00:00,-0.04,0.75,-0.04018438458619064,-0.05357917944825419,414688.19647173927,392469.54317790706,182.04125049563146,136.5309378717236,MR_EQ,-17397.68828037013,136.5309378717236,-260.807959861384,0.0,0.0,0.0
anchor_grid_tf2_mreq1p75_mrfx6p25,2020-03-27,2020-03-27 21:00:00,-0.04,0.75,-0.04069249641249059,-0.05425666188332079,518099.9472656314,489989.57360507373,140.0887814936829,105.06658612026217,TF_EQ,0.0,0.0,1725.5603148990922,0.0,-17500.534990312197,105.06658612026217
anchor_grid_tf2_mreq1p75_mrfx6p25,2020-06-11,2020-06-11 17:00:00,-0.04,0.75,-0.043967405035023055,-0.05862320671336407,590135.7594296879,555540.1088156932,326.23913959746085,244.67935469809564,TF_EQ,0.0,0.0,-2780.0056281751567,97.83276950285716,-27062.09477259124,146.84658519523853
anchor_grid_tf2_mreq1p75_mrfx6p25,2020-09-03,2020-09-03 17:00:00,-0.04,0.75,-0.042131507567344934,-0.05617534342312658,754784.8866119086,712384.586395899,182.92267175019524,137.19200381264642,TF_EQ,0.0,0.0,-338.10895301465644,0.0,-31100.85485749475,137.19200381264642
anchor_grid_tf2_mreq1p75_mrfx6p25,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.04265540026694484,-0.056873867022593116,1300041.7098735804,1226103.3105424058,327.3404177840257,245.50531333801928,MR_FX,-12544.805577996449,45.39757687138187,-34918.950640494164,157.97249379607456,-9141.41191326821,42.135242670562825
anchor_grid_tf2_mreq1p75_mrfx6p25,2022-01-24,2022-01-24 17:00:00,-0.04,0.75,-0.04676330086989966,-0.06235106782653288,1098074.6423086699,1029608.5158074861,186.54769810937205,139.91077358202904,MR_EQ,-41193.87422817398,139.91077358202904,0.0,0.0,0.0,0.0
anchor_grid_tf2_mreq1p75_mrfx6p25,2022-12-15,2022-12-15 17:00:00,-0.04,0.75,-0.04398601558919005,-0.05864802078558673,1250831.124519492,1177472.354729414,208.3030636241528,156.22729771811458,TF_EQ,0.0,0.0,-1442.204491937795,0.0,-53589.96059808151,156.22729771811458
anchor_grid_tf2_mreq1p75_mrfx6p25,2024-08-02,2024-08-02 16:00:00,-0.04,0.75,-0.04390657012077434,-0.05854209349436579,1840030.268803568,1732311.0447748066,360.3429939587739,270.25724546908043,MR_EQ,-39934.05551777815,90.91503882532693,-20243.272767691204,116.89304365483537,-25573.28616237329,62.449162988918125
anchor_grid_tf2_mreq1p75_mrfx6p25,2025-04-03,2025-04-03 13:00:00,-0.04,0.75,-0.04089509470955241,-0.05452679294606988,1878410.078913117,1775986.4014724107,295.7066434469685,221.77998258522638,MR_FX,0.0,0.0,-76817.7580805298,221.77998258522638,0.0,0.0
anchor_grid_tf2_mreq1p75_mrfx6p25,2025-10-10,2025-10-10 21:00:00,-0.04,0.75,-0.04038818075298478,-0.053850907670646375,2337520.8560329224,2211643.2362364833,204.54283706942098,153.40712780206573,TF_EQ,0.0,0.0,0.0,0.0,-89813.8570548101,153.40712780206573
anchor_grid_tf2_mreq2_mrfx6,2013-06-20,2013-06-20 16:00:00,-0.04,0.75,-0.04436467325896348,-0.05915289767861798,63631.912865591396,59867.90083475833,535.3234083080429,401.49255623103215,MR_EQ,-1298.7146840103908,156.92673435365333,-183.8761635944893,86.33840040699647,-1260.3436838739035,158.2274214703824
anchor_grid_tf2_mreq2_mrfx6,2016-01-04,2016-01-04 09:00:00,-0.04,0.75,-0.043901650325316066,-0.05853553376708809,160921.046785548,151501.4474175974,396.7151284770962,297.53634635782214,TF_EQ,0.0,0.0,-1568.8590123165013,140.8620754763461,-5495.840513646432,156.67427088147605
anchor_grid_tf2_mreq2_mrfx6,2018-02-05,2018-02-05 20:00:00,-0.04,0.75,-0.04275180811895718,-0.05700241082527624,320101.9858874732,301855.4009819287,207.71069039977488,155.78301779983116,MR_EQ,-7478.69789247355,102.95379275600293,9.284610674472788,0.0,-6215.525397359357,52.82922504382823
anchor_grid_tf2_mreq2_mrfx6,2018-02-08,2018-02-08 21:00:00,-0.04,0.75,-0.05719424610244911,-0.07625899480326548,307821.78052705433,284347.6009655098,206.13618756145547,154.6021406710916,MR_EQ,-18440.406075891333,154.6021406710916,834.7714047329355,0.0,0.0,0.0
anchor_grid_tf2_mreq2_mrfx6,2018-04-02,2018-04-02 19:00:00,-0.04,0.75,-0.0484257808726791,-0.0645677078302388,303642.21125263785,284036.72967154987,206.23905227446429,154.67928920584822,MR_EQ,-14765.921641101499,154.67928920584822,61.81045528549657,0.0,0.0,0.0
anchor_grid_tf2_mreq2_mrfx6,2018-12-04,2018-12-04 21:00:00,-0.04,0.75,-0.04761928014554567,-0.06349237352739423,365960.5169642831,342724.8151249085,202.05531785635483,151.54148839226613,TF_EQ,0.0,0.0,-977.0027558448346,0.0,-17509.826856698237,151.54148839226613
anchor_grid_tf2_mreq2_mrfx6,2019-08-05,2019-08-05 18:00:00,-0.04,0.75,-0.04603296206041982,-0.061377282747226425,431819.7565116133,405315.83322036156,210.08183382718525,157.56137537038893,MR_EQ,-20734.70420840672,157.56137537038893,-261.09973263410575,0.0,0.0,0.0
anchor_grid_tf2_mreq2_mrfx6,2020-03-27,2020-03-27 21:00:00,-0.04,0.75,-0.04082587299428378,-0.054434497325711706,540298.4544357448,510887.5796626761,140.11512842613809,105.08634631960356,TF_EQ,0.0,0.0,1727.4305005911956,0.0,-18250.36280541539,105.08634631960356
anchor_grid_tf2_mreq2_mrfx6,2020-06-11,2020-06-11 17:00:00,-0.04,0.75,-0.04375388611023087,-0.05833851481364116,616161.3649738627,580215.4260557416,320.7807729973932,240.58557974804492,TF_EQ,0.0,0.0,-2785.274758705098,93.87021282860331,-28238.931368387915,146.71536691944164
anchor_grid_tf2_mreq2_mrfx6,2020-09-03,2020-09-03 17:00:00,-0.04,0.75,-0.04215152207483136,-0.05620202943310848,787562.5228716469,743299.9107808014,183.09487201099296,137.32115400824472,TF_EQ,0.0,0.0,-338.66104386071675,0.0,-32480.991376638907,137.32115400824472
anchor_grid_tf2_mreq2_mrfx6,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.04293608491426659,-0.05724811321902212,1426823.8904621652,1345140.9148373816,327.47359569493875,245.60519677120408,MR_FX,-15735.137472256174,51.9037291172735,-36784.3520702425,151.67689350440662,-10002.575040398282,42.02457414952396
anchor_grid_tf2_mreq2_mrfx6,2022-01-24,2022-01-24 15:00:00,-0.04,0.75,-0.0416501967261895,-0.05553359563491933,1193334.6086195651,1127064.4470073315,216.66917032566406,162.50187774424805,MR_EQ,-36894.88887309824,162.50187774424805,0.0,0.0,0.0,0.0
anchor_grid_tf2_mreq2_mrfx6,2022-01-25,2022-01-25 15:00:00,-0.04,0.75,-0.04209995427048885,-0.0561332723606518,1186155.5697611477,1119572.7761016411,326.0646456999309,244.54848427494818,MR_EQ,-46288.58730698719,163.643341429941,-6224.163957206045,80.90514284500715,0.0,0.0
anchor_grid_tf2_mreq2_mrfx6,2022-12-15,2022-12-15 17:00:00,-0.04,0.75,-0.04394445729040078,-0.05859260972053437,1360980.598171454,1281237.1931455745,208.31302845229808,156.23477133922356,TF_EQ,0.0,0.0,-1506.426149849678,0.0,-58315.369407002174,156.23477133922356
