Budget Case,Date,Cutoff Timestamp,Cutoff Level,Exposure Factor,Observed DD At Cutoff,Raw Historical DD At Cutoff,Day Start Equity Raw,Equity At Cutoff Raw,Gross Exposure At Cutoff % Raw,Gross Exposure At Cutoff % Scaled,Dominant Losing Strategy,MR_EQ PnL To Cutoff,MR_EQ Gross At Cutoff % Scaled,MR_FX PnL To Cutoff,MR_FX Gross At Cutoff % Scaled,TF_EQ PnL To Cutoff,TF_EQ Gross At Cutoff % Scaled
equal_clusters,2019-05-13,2019-05-13 17:00:00,-0.04,0.75,-0.04066135914146937,-0.05421514552195916,688370.1488134841,651050.0610225884,346.57408486746164,259.93056365059624,MR_EQ,-27855.091133974624,259.93056365059624,-134.97470919719854,0.0,0.0,0.0
equal_clusters,2019-08-05,2019-08-05 14:00:00,-0.04,0.75,-0.04059075896279016,-0.05412101195038688,767995.3951595812,726430.7072003074,354.79794321774307,266.0984574133073,MR_EQ,-33544.44302298128,266.0984574133073,-259.58145035530833,0.0,0.0,0.0
equal_clusters,2019-08-12,2019-08-12 20:00:00,-0.04,0.75,-0.040253186637434324,-0.0536709155165791,760698.4806467661,719871.0967583834,356.55956507680463,267.4196738076035,MR_EQ,-29699.063046179916,267.4196738076035,0.0,0.0,0.0,0.0
equal_clusters,2019-08-14,2019-08-14 18:00:00,-0.04,0.75,-0.045205156321491635,-0.06027354176198885,775059.3972168834,728343.8222707097,208.98482171870154,156.73861628902614,MR_EQ,-19708.732915697365,87.14606643435565,478.83594359959534,0.0,-16182.30512628831,69.59254985467051
equal_clusters,2019-08-23,2019-08-23 17:00:00,-0.04,0.75,-0.04824404870366586,-0.06432539827155448,770438.3794196825,720879.6238198205,339.15245615308174,254.3643421148113,TF_EQ,0.0,0.0,-512.7095580812202,0.0,-36879.97762240312,254.3643421148113
equal_clusters,2019-10-02,2019-10-02 18:00:00,-0.04,0.75,-0.044560246685100086,-0.059413662246800114,778527.2312904679,732272.0773206396,311.19815290989675,233.39861468242256,MR_EQ,-30452.857851694855,173.100216197111,-4238.507625676317,60.29839848531155,0.0,0.0
equal_clusters,2020-03-27,2020-03-27 05:00:00,-0.04,0.75,-0.040142007411453656,-0.053522676548604875,999848.666772183,946334.0899829817,384.4913892363045,288.36854192722836,TF_EQ,0.0,0.0,1827.6896064927605,111.295376203513,-25006.024141786387,177.07316572371536
equal_clusters,2020-04-01,2020-04-01 13:00:00,-0.04,0.75,-0.044310318890940004,-0.059080425187920005,919789.0820480097,865447.5519974066,248.66043515992874,186.49532636994655,TF_EQ,0.0,0.0,0.0,0.0,-51286.31192710552,186.49532636994655
equal_clusters,2020-04-15,2020-04-15 14:00:00,-0.04,0.75,-0.0473085346178827,-0.06307804615717694,1108628.4240374665,1038698.3091348729,296.24007779725196,222.18005834793897,TF_EQ,0.0,0.0,-5324.863569698569,56.35463957527256,-49068.62338990619,165.8254187726664
equal_clusters,2020-04-21,2020-04-21 13:00:00,-0.04,0.75,-0.04102522933949029,-0.05470030578598706,1084920.078861956,1025574.6187948498,222.60150376407037,166.9511278230528,TF_EQ,0.0,0.0,-1010.8107412244062,0.0,-33929.83866152266,166.9511278230528
equal_clusters,2020-06-11,2020-06-11 14:00:00,-0.04,0.75,-0.042170108453212396,-0.05622681127094986,1263425.6894876773,1192387.291689984,366.3693515652337,274.7770136739253,TF_EQ,0.0,0.0,780.3588245077299,51.87964527056809,-66658.18805601358,222.8973684033572
equal_clusters,2020-09-03,2020-09-03 16:00:00,-0.04,0.75,-0.044358003858197326,-0.0591440051442631,1751685.1816119854,1648083.5042195967,277.30923481578003,207.98192611183504,TF_EQ,0.0,0.0,-417.1200359390059,0.0,-76029.34944524505,207.98192611183504
equal_clusters,2020-09-23,2020-09-23 21:00:00,-0.04,0.75,-0.041177829783407977,-0.05490377304454397,1557556.7121746049,1472040.9719453643,236.31729614552253,177.2379721091419,MR_EQ,-68661.16413931403,177.2379721091419,-1376.4885934770791,0.0,0.0,0.0
equal_clusters,2020-10-02,2020-10-02 07:00:00,-0.04,0.75,-0.04545762718982879,-0.06061016958643839,1777802.6140538775,1670049.6961248585,686.2109810485761,514.658235786432,TF_EQ,0.0,0.0,-1195.7261354395523,261.92939775838784,-74326.03732548037,252.72883802804415
equal_clusters,2020-10-28,2020-10-28 15:00:00,-0.04,0.75,-0.04078944876328508,-0.05438593168438011,2006639.160751164,1897506.2204393493,229.51474257946148,172.13605693459613,MR_EQ,-81849.7052338609,172.13605693459613,0.0,0.0,0.0,0.0
equal_clusters,2020-12-21,2020-12-21 11:00:00,-0.04,0.75,-0.041590301815750574,-0.0554537357543341,2599893.7156358375,2455719.896539614,222.18710798287046,166.64033098715285,TF_EQ,0.0,0.0,364.0571806461958,0.0,-110647.1575508648,166.64033098715285
equal_clusters,2021-01-27,2021-01-27 20:00:00,-0.04,0.75,-0.04800567527794089,-0.06400756703725452,2758885.0310429274,2582295.512470369,224.51216326438694,168.3841224482902,TF_EQ,0.0,0.0,-559.5210134352237,0.0,-135915.5203110844,168.3841224482902
equal_clusters,2021-03-04,2021-03-04 19:00:00,-0.04,0.75,-0.05003275962754575,-0.066710346170061,3023714.69141866,2822001.637634622,350.2673390050332,262.7005042537749,MR_EQ,-172323.86442033376,262.7005042537749,4579.301737016569,0.0,0.0,0.0
equal_clusters,2021-03-18,2021-03-18 20:00:00,-0.04,0.75,-0.04020346935883096,-0.05360462581177461,3403744.2499454324,3221287.813068128,324.8096781631567,243.60725862236754,TF_EQ,0.0,0.0,9718.367510831547,0.0,-131963.11273115838,243.60725862236754
equal_clusters,2021-05-19,2021-05-19 14:00:00,-0.04,0.75,-0.04537181744305552,-0.06049575659074069,3438912.7554116496,3230873.126423473,476.01109361256056,357.0083202094204,MR_EQ,-107410.54281467758,265.6785986281217,0.0,0.0,-61011.32191862416,91.32972158129876
equal_clusters,2021-07-19,2021-07-19 15:00:00,-0.04,0.75,-0.04977863592112336,-0.06637151456149781,4245689.251190725,3963896.425231725,456.5167912159394,342.3875934119545,TF_EQ,-55385.74339600734,87.06148806686632,37.229973069283005,0.0,-160081.51151906652,255.32610534508825
equal_clusters,2021-09-20,2021-09-20 17:00:00,-0.04,0.75,-0.04712153115455858,-0.06282870820607811,4026698.330482806,3773706.076043,348.3919201201855,261.29394009013913,MR_EQ,-189461.44541077543,261.29394009013913,966.1057967384986,0.0,0.0,0.0
equal_clusters,2021-09-28,2021-09-28 17:00:00,-0.04,0.75,-0.041664835307699294,-0.05555311374359906,4097133.0703516025,3869524.5708716987,368.5316461972509,276.39873464793817,TF_EQ,-61196.492299863836,86.77112876808154,354.40597677101323,0.0,-120750.91219073511,189.62760587985662
equal_clusters,2021-11-26,2021-11-26 16:00:00,-0.04,0.75,-0.041991723362572286,-0.055988964483429715,4724392.6283066375,4459878.7772346,312.25511801030325,234.19133850772744,MR_EQ,-86780.920014881,86.33700884876481,-67565.3390423353,84.0075345933622,-50385.186493293964,63.84679506560046
equal_clusters,2021-12-14,2021-12-14 16:00:00,-0.04,0.75,-0.04047793915008027,-0.05397058553344036,4638850.579588386,4388489.097605862,470.19207418397383,352.6440556379804,TF_EQ,-67930.20460304269,86.70890855550212,6785.276010970383,0.0,-119931.61861885164,265.93514708247824
equal_clusters,2021-12-20,2021-12-20 09:00:00,-0.04,0.75,-0.046365195106164714,-0.06182026014155295,4205784.071402811,3945781.40600949,648.3648933259072,486.2736699944304,TF_EQ,-136616.21666296525,269.1645571776706,1644.836766462553,0.0,-147230.59205651184,217.10911281675982
equal_clusters,2022-01-05,2022-01-05 21:00:00,-0.04,0.75,-0.041040624527923036,-0.05472083270389738,4627275.111814816,4374066.764546289,331.60261009042586,248.7019575678194,TF_EQ,0.0,0.0,831.6419002056118,0.0,-202775.07806226803,248.7019575678194
equal_clusters,2022-01-18,2022-01-18 18:00:00,-0.04,0.75,-0.04771600709329518,-0.06362134279106024,4307415.778726976,4033372.202924966,348.53124625681653,261.3984346926124,MR_EQ,-204112.56222518458,261.3984346926124,8254.563645448325,0.0,0.0,0.0
equal_clusters,2022-01-21,2022-01-21 21:00:00,-0.04,0.75,-0.049055224622216204,-0.06540696616295494,3698590.9911950696,3456677.3753833636,389.9725955777668,292.47944668332514,MR_EQ,-190973.41260978312,292.47944668332514,-3664.4896610089636,0.0,0.0,0.0
equal_clusters,2022-01-24,2022-01-24 14:00:00,-0.04,0.75,-0.05888122233575299,-0.07850829644767066,3548132.1002973393,3269574.2935316996,406.56642750030807,304.92482062523106,MR_EQ,-139544.34202716284,304.92482062523106,0.0,0.0,0.0,0.0
equal_clusters,2022-01-25,2022-01-25 09:00:00,-0.04,0.75,-0.040367945559246915,-0.05382392741232922,3509193.896043472,3320315.2985070394,514.1506337546493,385.612975315987,MR_EQ,-149915.06645757635,301.58244982261476,-5688.9155808922715,84.03052549337222,0.0,0.0
equal_clusters,2022-01-27,2022-01-27 02:00:00,-0.04,0.75,-0.04814392792234942,-0.0641919038964659,3387048.5202178396,3169627.427115349,416.60667169344777,312.4550037700858,MR_EQ,-71001.38445691159,312.4550037700858,0.0,0.0,0.0,0.0
equal_clusters,2022-01-28,2022-01-28 13:00:00,-0.04,0.75,-0.041256984523432405,-0.05500931269790987,3284456.0302313007,3103780.3614217713,423.5203682877606,317.64027621582045,MR_EQ,-106898.68123396923,317.64027621582045,3944.0058116326722,0.0,0.0,0.0
equal_clusters,2022-02-03,2022-02-03 21:00:00,-0.04,0.75,-0.04631212627815834,-0.06174950170421112,3947057.5521705006,3703328.715126129,456.3218515593004,342.2413886694753,TF_EQ,-65102.25088877091,87.70217913532599,-3161.4053762962294,0.0,-163914.86096958106,254.53920953414928
equal_clusters,2022-02-04,2022-02-04 12:00:00,-0.04,0.75,-0.042059004361236246,-0.05607867248164833,3873957.239950476,3656710.860683383,539.4873629487104,404.6155222115328,TF_EQ,12322.868316060689,0.0,-34651.510792267916,147.7337732709435,-92143.46487197344,256.8817489405893
equal_clusters,2022-02-10,2022-02-10 20:00:00,-0.04,0.75,-0.041748758743050424,-0.055665011657400565,3958702.909638299,3738341.6660250975,340.61579844414223,255.46184883310667,TF_EQ,0.0,0.0,1792.6964200943148,0.0,-171369.43461579754,255.46184883310667
equal_clusters,2022-02-11,2022-02-11 20:00:00,-0.04,0.75,-0.043407644616267727,-0.05787685948835697,3691937.488465103,3478259.7412054106,358.60750253110933,268.955626898332,TF_EQ,0.0,0.0,0.0,0.0,-175635.87544995075,268.955626898332
equal_clusters,2022-06-03,2022-06-03 17:00:00,-0.04,0.75,-0.040832316299756866,-0.05444308839967582,4166679.6740736435,3939832.7642449196,321.9610593499587,241.470794512469,TF_EQ,0.0,0.0,2422.3009754597224,0.0,-149437.51188260032,241.470794512469
equal_clusters,2022-06-09,2022-06-09 21:00:00,-0.04,0.75,-0.05639066966200815,-0.0751875595493442,3972576.6818853687,3673888.3360517765,338.0014414512893,253.50108108846695,TF_EQ,0.0,0.0,3914.076119390418,0.0,-225526.33637395967,253.50108108846695
equal_clusters,2022-09-13,2022-09-13 16:00:00,-0.04,0.75,-0.04968502139034059,-0.06624669518712079,4349215.209377119,4061094.0750983236,224.27305596795514,168.20479197596637,TF_EQ,0.0,0.0,16538.145706275674,0.0,-230789.10469593143,168.20479197596637
equal_clusters,2022-10-07,2022-10-07 15:00:00,-0.04,0.75,-0.04489390266262039,-0.05985853688349385,3838090.2636779756,3608347.796067429,354.02556090053275,265.51917067539955,TF_EQ,0.0,0.0,3415.936083508881,0.0,-200491.7007960127,265.51917067539955
equal_clusters,2022-10-19,2022-10-19 19:00:00,-0.04,0.75,-0.040263735563915326,-0.0536849807518871,3616793.8903143285,3422626.379929261,343.55975406006223,257.6698155450467,TF_EQ,0.0,0.0,1730.982756787169,0.0,-116989.6780735472,257.6698155450467
equal_clusters,2022-11-02,2022-11-02 20:00:00,-0.04,0.75,-0.05316603806595602,-0.07088805075460802,4093329.8284377353,3803161.65580409,317.78050075497185,238.3353755662289,TF_EQ,0.0,0.0,2362.6467408278404,0.0,-222534.1455578553,238.3353755662289
equal_clusters,2022-12-05,2022-12-05 20:00:00,-0.04,0.75,-0.040697385564458455,-0.05426318075261127,4116463.8499756483,3893091.42802283,340.86846799731643,255.65135099798732,TF_EQ,0.0,0.0,5731.452041768367,0.0,-170722.6794969084,255.65135099798732
equal_clusters,2022-12-06,2022-12-06 19:00:00,-0.04,0.75,-0.04110276811617866,-0.05480369082157155,3934503.3468987825,3718878.0419389033,351.9628378823716,263.9721284117787,TF_EQ,0.0,0.0,5279.271419852492,0.0,-152290.4433692395,263.9721284117787
equal_clusters,2022-12-15,2022-12-15 15:00:00,-0.04,0.75,-0.05846432822527206,-0.07795243763369608,3611197.737065078,3329696.0706835683,360.8406269863326,270.63047023974946,TF_EQ,0.0,0.0,-2211.5447954349074,0.0,-208965.96269832613,270.63047023974946
equal_clusters,2023-03-07,2023-03-07 20:00:00,-0.04,0.75,-0.04163908014202464,-0.055518773522699516,3884339.8044424327,3668686.0225543864,346.9615044386503,260.22112832898773,TF_EQ,0.0,0.0,2726.51440963379,0.0,-160754.91909054917,260.22112832898773
equal_clusters,2023-08-24,2023-08-24 21:00:00,-0.04,0.75,-0.04420965235246177,-0.058946203136615694,3756096.6474644463,3534689.0114822458,317.78706032561666,238.34029524421248,TF_EQ,5492.175621263799,83.46985522444322,1434.1707251501502,0.0,-136358.7007002919,154.87044001976926
equal_clusters,2023-10-03,2023-10-03 19:00:00,-0.04,0.75,-0.042423281879755,-0.05656437583967333,3524093.5313250334,3324755.3803250026,367.54057005443275,275.6554275408246,MR_EQ,-153653.97834958846,275.6554275408246,0.0,0.0,0.0,0.0
equal_clusters,2024-02-13,2024-02-13 20:00:00,-0.04,0.75,-0.044419758616764005,-0.059226344822352006,5474734.390545055,5150485.883719845,329.8078073690389,247.35585552677918,TF_EQ,0.0,0.0,-571.0465655942098,0.0,-239150.01692810515,247.35585552677918
equal_clusters,2024-08-01,2024-08-01 17:00:00,-0.04,0.75,-0.04392895963722793,-0.05857194618297057,6736844.743613075,6342254.635847142,369.62209538516527,277.21657153887395,TF_EQ,-85770.27166915813,85.49147914133732,7901.580359900545,0.0,-170315.70781343174,191.72509239753663
equal_clusters,2024-08-02,2024-08-02 15:00:00,-0.04,0.75,-0.04130957622160322,-0.05507943496213763,6147743.3977486305,5809129.165108424,457.6473594690884,343.23551960181635,MR_EQ,-168078.03074065887,174.34429363376205,-30192.964934568037,61.50785310169373,-86746.63790469,107.38337286636053
equal_clusters,2024-08-05,2024-08-05 07:00:00,-0.04,0.75,-0.055486960836256316,-0.07398261444834175,5593627.801649156,5179796.592632221,330.28626303439694,247.7146972757977,MR_EQ,-417464.6282484361,187.10050897771532,17819.036657547185,60.6141882980824,-18977.431644606404,0.0
equal_clusters,2024-12-18,2024-12-18 21:00:00,-0.04,0.75,-0.051563907192501424,-0.06875187625666856,7497542.718928568,6982072.589687705,239.7692825008597,179.82696187564477,TF_EQ,-162320.0337908616,87.28581518212096,625.9918527374393,0.0,-222253.2494274712,92.54114669352384
equal_clusters,2025-01-27,2025-01-27 11:00:00,-0.04,0.75,-0.04593862745351865,-0.0612515032713582,7692477.523139703,7221301.710966262,326.6570165432867,244.99276240746502,TF_EQ,0.0,0.0,-1301.143797634315,0.0,-434474.06639613,244.99276240746502
equal_clusters,2025-02-27,2025-02-27 21:00:00,-0.04,0.75,-0.04146030247774976,-0.05528040330366635,7124840.805256061,6730976.732067088,352.4267248907731,264.3200436680798,MR_EQ,-287481.82609865523,264.3200436680798,-5082.971167217911,0.0,0.0,0.0
equal_clusters,2025-03-03,2025-03-03 21:00:00,-0.04,0.75,-0.04862861849292119,-0.06483815799056158,7122996.37675277,6661154.412310676,354.96063948149947,266.2204796111246,MR_EQ,-294650.44665052823,266.2204796111246,-820.2482786088658,0.0,0.0,0.0
equal_clusters,2025-03-10,2025-03-10 18:00:00,-0.04,0.75,-0.044341100846245374,-0.05912146779499383,6373142.268005725,5996352.74265491,247.08922784309254,185.3169208823194,MR_EQ,-271098.6741079611,185.3169208823194,0.0,0.0,0.0,0.0
equal_clusters,2025-03-28,2025-03-28 17:00:00,-0.04,0.75,-0.04417246049792051,-0.05889661399722734,6557569.990301282,6171351.321822706,332.51805233519997,249.38853925139998,TF_EQ,0.0,0.0,0.0,0.0,-299271.635628195,249.38853925139998
equal_clusters,2025-04-30,2025-04-30 15:00:00,-0.04,0.75,-0.04739288233366179,-0.06319050977821572,6135423.393498916,5747722.86155853,338.68298254323616,254.0122369074271,TF_EQ,0.0,0.0,10515.52134943771,0.0,-330967.44053113635,254.0122369074271
equal_clusters,2025-10-10,2025-10-10 18:00:00,-0.04,0.75,-0.04477292538395444,-0.05969723384527259,9006336.964661086,8468683.56079239,331.6316621070484,248.72374658028627,TF_EQ,0.0,0.0,0.0,0.0,-375003.4022935191,248.72374658028627
tf_eq_core,2012-05-04,2012-05-04 16:00:00,-0.04,0.75,-0.04177397877278369,-0.05569863836371158,57949.45366299219,54721.74800004253,553.0049697523899,414.7537273142924,TF_EQ,-258.27435047270376,72.59902147407203,56.86876284957475,0.0,-2219.373659589117,342.15470584022046
tf_eq_core,2012-07-06,2012-07-06 18:00:00,-0.04,0.75,-0.04221120690309679,-0.05628160920412906,51191.629834244835,48310.48252939143,435.6729882605589,326.7547411954192,TF_EQ,0.0,0.0,33.68950722278339,0.0,-2194.549985862838,326.7547411954192
tf_eq_core,2012-10-19,2012-10-19 17:00:00,-0.04,0.75,-0.04186651462547594,-0.05582201950063459,52410.90534349888,49485.222763368176,452.7770067584378,339.5827550688283,TF_EQ,0.0,0.0,0.0,0.0,-2194.2619350980285,339.5827550688283
tf_eq_core,2012-11-02,2012-11-02 20:00:00,-0.04,0.75,-0.041426219801195235,-0.05523495973492698,47629.35932013599,44998.55357588791,585.6415437883026,439.23115784122695,TF_EQ,-358.3453388670955,75.1281917827074,-101.12805320352201,27.347445266980714,-1545.8318372848146,336.75552079153886
tf_eq_core,2012-11-07,2012-11-07 15:00:00,-0.04,0.75,-0.044451229459477326,-0.05926830594596977,45466.08528847456,42771.387435431694,446.4693384727295,334.8520038545471,TF_EQ,-22.636583837262947,0.0,23.45689942087529,0.0,-2021.8419771953145,334.8520038545471
tf_eq_core,2012-12-21,2012-12-21 17:00:00,-0.04,0.75,-0.04289588327009239,-0.05719451102678985,44692.6237250103,42136.45096455403,436.2426547307504,327.1819910480628,TF_EQ,0.0,0.0,-40.00203773255075,0.0,-1877.127532609658,327.1819910480628
tf_eq_core,2013-04-15,2013-04-15 20:00:00,-0.04,0.75,-0.04237835262744599,-0.05650447016992799,55909.2701106726,52750.14642548165,430.2942201242919,322.72066509321894,TF_EQ,0.0,0.0,-88.46946939164644,0.0,-2280.873294501564,322.72066509321894
tf_eq_core,2013-06-19,2013-06-19 21:00:00,-0.04,0.75,-0.04062317140703048,-0.054164228542707304,64843.13577305221,61330.95734761481,437.8578497678772,328.3933873259079,TF_EQ,0.0,0.0,39.02088835255745,0.0,-2755.2054654288363,328.3933873259079
tf_eq_core,2013-06-20,2013-06-20 11:00:00,-0.04,0.75,-0.04810898499592031,-0.06414531332789375,61275.226157087716,57344.70757600378,819.1777828790565,614.3833371592924,TF_EQ,-1126.5148799727697,225.54516467000744,-49.46558491883434,40.7797205652153,-1603.9863696223258,348.0584519240696
tf_eq_core,2013-08-27,2013-08-27 21:00:00,-0.04,0.75,-0.04122500754096864,-0.05496667672129152,62882.9291030811,59426.463467784146,320.2188563813866,240.16414228603998,MR_EQ,-1509.9357451988615,146.48325809866347,36.005452852085,0.0,-1118.4189341259394,93.68088418737653
