Budget Case,Date,Cutoff Timestamp,Cutoff Level,Exposure Factor,Observed DD At Cutoff,Raw Historical DD At Cutoff,Day Start Equity Raw,Equity At Cutoff Raw,Gross Exposure At Cutoff % Raw,Gross Exposure At Cutoff % Scaled,Dominant Losing Strategy,MR_EQ PnL To Cutoff,MR_EQ Gross At Cutoff % Scaled,MR_FX PnL To Cutoff,MR_FX Gross At Cutoff % Scaled,TF_EQ PnL To Cutoff,TF_EQ Gross At Cutoff % Scaled
balanced_85_tf1p125_mreq1p50_mrfx7p375,2015-08-12,2015-08-12 17:00:00,-0.035,0.8,-0.03550822037269974,-0.044385275465874674,110101.13345213307,105214.26431475511,385.3326543028852,308.2661234423082,MR_FX,0.0,0.0,-3909.4953099023787,308.2661234423082,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2016-01-04,2016-01-04 16:00:00,-0.035,0.8,-0.03685904666372632,-0.046073808329657906,145440.96739266525,138739.94813773557,114.19944389181143,91.35955511344915,TF_EQ,0.0,0.0,-950.4455849608174,0.0,-4410.36981898292,91.35955511344915
balanced_85_tf1p125_mreq1p50_mrfx7p375,2016-06-24,2016-06-24 06:00:00,-0.035,0.8,-0.040880482140438185,-0.051100602675547724,151012.8029193906,143295.95767848604,804.1112691585286,643.2890153268229,MR_FX,0.0,0.0,-6173.476192723658,610.2827722091628,0.0,33.00624311766007
balanced_85_tf1p125_mreq1p50_mrfx7p375,2018-02-05,2018-02-05 21:00:00,-0.035,0.8,-0.043941449939863465,-0.05492681242482933,234251.80378884342,221385.0989019557,101.2873994492618,81.02991955940945,MR_EQ,-7451.327466047271,81.02991955940945,8.908360233635177,0.0,-2850.944803696516,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2018-02-08,2018-02-08 21:00:00,-0.035,0.8,-0.04423122796823034,-0.05528903496028792,228963.49696380217,216304.32617554074,150.67670310341305,120.54136248273045,MR_EQ,-10941.521108283785,120.54136248273045,814.1844776746352,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2018-04-02,2018-04-02 19:00:00,-0.035,0.8,-0.03838166351282615,-0.047977079391032684,228462.63439279393,217501.6644446464,150.9126514785906,120.73012118287248,MR_EQ,-8829.751332862403,120.73012118287248,60.97537434439874,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2019-08-05,2019-08-05 18:00:00,-0.035,0.8,-0.03664870126653783,-0.04581087658317229,297472.4492022333,283844.9755449358,154.70436269781078,123.76349015824863,MR_EQ,-11405.866154040566,123.76349015824863,-235.3891087718541,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2020-06-11,2020-06-11 18:00:00,-0.035,0.8,-0.042643081220154234,-0.05330385152519279,384030.5226406181,363560.2166806404,268.44735083674334,214.7578806693947,TF_EQ,0.0,0.0,-1804.9778332939372,122.2570869204664,-16199.728846075071,92.50079374892829
balanced_85_tf1p125_mreq1p50_mrfx7p375,2020-09-03,2020-09-03 20:00:00,-0.035,0.8,-0.03769906990208965,-0.047123837377612054,463252.8329226913,441422.5817593243,109.15377202061589,87.32301761649272,TF_EQ,0.0,0.0,-261.8037826106651,0.0,-17058.15166504786,87.32301761649272
balanced_85_tf1p125_mreq1p50_mrfx7p375,2021-11-26,2021-11-26 10:00:00,-0.035,0.8,-0.036256418442926285,-0.04532052305365786,690754.2104599533,659448.8683403918,530.4283311525803,424.3426649220643,MR_FX,-5377.4933775971185,41.13306982001382,-17357.833519217,356.7215535652851,-2697.3748280613686,26.488041536765383
balanced_85_tf1p125_mreq1p50_mrfx7p375,2022-01-24,2022-01-24 17:00:00,-0.035,0.8,-0.04204156214376216,-0.052551952679702696,608169.8989607987,576209.3832093913,155.64866721474007,124.51893377179206,MR_EQ,-20511.97108507913,124.51893377179206,0.0,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2022-01-25,2022-01-25 15:00:00,-0.035,0.8,-0.035420931117120705,-0.04427616389640088,605514.4315096262,578704.57529847,287.8712687311557,230.29701498492454,MR_EQ,-18279.767195523113,125.05018272758225,-4185.194926999044,105.2468322573423,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2024-08-02,2024-08-02 16:00:00,-0.035,0.8,-0.039854382503751486,-0.049817978129689355,1020972.0436200504,970109.2806799625,331.3676011406743,265.0940809125395,MR_EQ,-20239.141342225532,82.31545045187286,-14178.387271377305,146.13958982293693,-8398.579119149643,36.639040637729686
balanced_85_tf1p125_mreq1p50_mrfx7p375,2025-04-03,2025-04-03 11:00:00,-0.035,0.8,-0.039616261525796226,-0.04952032690724528,1076403.8139264535,1023099.9451766099,346.07987715044936,276.8639017203595,MR_FX,0.0,0.0,-42643.094999874804,276.8639017203595,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2013-06-20,2013-06-20 20:00:00,-0.04,0.8,-0.05119894730054719,-0.06399868412568399,63584.03895779677,59514.74413310155,273.6704386438314,218.93635091506513,MR_EQ,-1823.5500663350629,125.07800930693321,-49.417482575250325,0.0,-1334.7667560422651,93.85834160813188
balanced_85_tf1p125_mreq1p50_mrfx7p375,2015-06-23,2015-06-23 14:00:00,-0.04,0.8,-0.044449619093495145,-0.055562023866868926,115605.01020055919,109181.7618646661,608.3406164628234,486.67249317025875,MR_FX,0.0,0.0,-5144.473645251804,391.2403668129779,5.8749765373242555,95.4321263572808
balanced_85_tf1p125_mreq1p50_mrfx7p375,2016-06-24,2016-06-24 06:00:00,-0.04,0.8,-0.040880482140438185,-0.051100602675547724,151012.8029193906,143295.95767848604,804.1112691585286,643.2890153268229,MR_FX,0.0,0.0,-6173.476192723658,610.2827722091628,0.0,33.00624311766007
balanced_85_tf1p125_mreq1p50_mrfx7p375,2018-02-05,2018-02-05 21:00:00,-0.04,0.8,-0.043941449939863465,-0.05492681242482933,234251.80378884342,221385.0989019557,101.2873994492618,81.02991955940945,MR_EQ,-7451.327466047271,81.02991955940945,8.908360233635177,0.0,-2850.944803696516,0.0
